0,-0.92,0,-0.88,-0.18,9.44,0.35,-0.11,-0.1,0,0,0,0,-0.04,3.91,4.01,0,0,0,0,0,0,26.77,28.8,1,1,0,0,0,0,0,31783,7.25,-13,29,29,0,1
0,-0.84,0,-0.94,0.06,9.37,0.32,-0.11,0.03,0,0,0,0,0.98,4.28,3.98,0,0,0,0,0,0,26.77,28.81,1,1,0,0,0,0,0,31862,7.26,-13,30,30,0,1
0,-0.87,0,-0.9,0.54,9.63,0.22,-0.13,0.21,0,0,0,0,2.35,4.3,4.74,0,0,0,0,0,0,26.76,28.81,1,1,0,0,0,0,0,31953,7.25,-13,31,31,0,1
0,-0.75,0,-0.82,0.85,9.68,0.18,-0.18,0.15,0,0,0,0,3.81,4.05,5.46,0,0,0,0,0,0,26.75,28.79,1,1,0,0,0,0,0,32030,7.25,-13,32,32,0,1
0,-0.78,0,-0.69,0.92,9.54,0.17,-0.22,0.05,0,0,0,0,5.2,3.52,5.91,0,0,0,0,0,0,26.75,28.8,1,1,0,0,0,0,0,32112,7.26,-13,33,33,0,1
0,-0.81,0,-0.68,0.87,9.59,0.11,-0.19,0.05,0,0,0,0,5.76,3.12,6.14,0,0,0,0,0,0,26.75,28.8,1,1,0,0,0,0,0,32194,7.26,-13,34,34,0,1
0,-0.81,0,-0.58,0.94,9.65,0.01,-0.16,0.09,0,0,0,0,5.81,2.72,6.55,0,0,0,0,0,0,26.75,28.81,1,1,0,0,0,0,0,32276,7.25,-13,35,35,0,1
0,-0.54,0,-0.48,1,9.7,0,-0.15,0.06,0,0,0,0,5.81,2.32,7.01,0,0,0,0,0,0,26.73,28.8,1,1,0,0,0,0,0,32355,7.25,-13,36,36,0,1
0,-0.36,0,-0.52,0.84,9.61,0,-0.12,0,0,0,0,0,5.65,2.11,7.03,0,0,0,0,0,0,26.72,28.8,1,1,0,0,0,0,0,32442,7.25,-13,37,37,0,1
0,-1.5,0,-0.56,0.77,9.57,-0.03,-0.08,0.02,0,0,0,0,5.2,2.26,7.14,0,0,0,0,0,0,26.81,28.82,1,1,0,0,0,0,0,32524,7.22,-13,38,38,0,1
0,-2.27,0,-0.57,0.79,9.7,-0.05,-0.09,0.01,0,0,0,0,4.8,2.57,7.31,0,0,0,0,0,0,26.88,28.81,1,1,0,0,0,0,0,32606,7.25,-13,39,39,0,1
0,-2.87,0,-0.65,0.67,9.73,-0.02,-0.13,-0.08,0,0,0,0,4.42,2.65,7.18,0,0,0,0,0,0,26.93,28.82,1,1,0,0,0,0,0,32688,7.24,-13,40,40,0,1
0,-3.35,0,-0.6,0.63,9.63,0,-0.14,-0.16,0,0,0,0,4.02,2.61,6.55,0,0,0,0,0,0,26.97,28.82,1,1,0,0,0,0,0,32767,7.25,-13,41,41,0,1
0,-2.96,0,-0.58,0.65,9.61,0.06,-0.13,-0.42,0,0,0,0,4.06,2.48,5.04,0,0,0,0,0,0,26.94,28.83,1,1,0,0,0,0,0,32854,7.24,-13,42,42,0,1
0,-2,0,-0.47,1.14,9.82,0.15,-0.14,-1.64,0,0,0,0,4.76,2.19,0.83,0,0,0,0,0,0,26.86,28.82,1,1,0,0,0,0,0,32940,7.25,-13,43,43,0,1
0,-1.85,0,0.86,2.26,10.37,0.57,-0.38,-5.29,0,0,0,0,8.35,0.41,-13.96,0,0,0,0,0,0,26.84,28.83,1,1,0,0,0,0,0,33017,7.26,-13,44,44,0,1
0,-1.58,0,0.11,1.67,9.51,0.63,-0.69,-4.81,0,0,0,0,10.64,-2.02,-37.91,0,0,0,0,0,0,26.83,28.83,1,1,0,0,0,0,0,33099,7.26,-13,45,45,0,1
0,-1.14,0,-0.62,1.92,8.87,0.48,-0.67,-2.75,0,0,0,0,11.77,-2.16,-53.76,0,0,0,0,0,0,26.79,28.83,1,1,0,0,0,0,0,33181,7.29,-13,46,46,0,1
0,-0.87,0,-0.83,2.66,8.88,0.49,-0.45,-2.85,0,0,0,0,14.89,-1.22,-66.01,0,0,0,0,0,0,26.77,28.85,1,1,0,0,0,0,0,33260,7.21,-13,47,47,0,1
0,-0.6,0,-1.2,2.63,8.63,0.2,-0.2,-1.73,0,0,0,0,15.98,1.52,-77.26,0,0,0,0,0,0,26.74,28.83,1,1,0,0,0,0,0,33347,7.25,-13,48,48,0,1
0,-0.54,0,-1.57,2.3,8.43,-0.09,-0.01,0.06,0,0,0,0,15.46,4.7,-81.28,0,0,0,0,0,0,26.74,28.85,1,1,0,0,0,0,0,33429,7.25,-12,49,49,0,1
0,-0.3,0,-1.38,2.79,8.99,-0.13,-0.1,0.65,0,0,0,0,15.43,6.27,-78.66,0,0,0,0,0,0,26.72,28.83,1,1,0,0,0,0,0,33511,7.25,-12,50,50,0,1
0,-0.21,0,-1.24,3.02,9.51,-0.04,-0.08,1.31,0,0,0,0,15.79,7.17,-74.02,0,0,0,0,0,0,26.71,28.84,1,1,0,0,0,0,0,33593,7.26,-12,51,51,0,1
0,0.02,0,-1.51,2.61,8.64,-0.03,-0.09,1.16,0,0,0,0,16.27,7.15,-68.71,0,0,0,0,0,0,26.69,28.84,1,1,0,0,0,0,0,33675,7.25,-13,52,52,0,1
0,-0.08,0,-1.32,2.35,9.33,0.06,-0.09,0.49,0,0,0,0,15.88,7.33,-64.14,0,0,0,0,0,0,26.71,28.85,1,1,0,0,0,0,0,33754,7.24,-13,53,53,0,1
0,-0.08,0,-1.13,2.07,10.41,0.16,-0.01,0.58,0,0,0,0,14.39,7.8,-61.9,0,0,0,0,0,0,26.71,28.86,1,1,0,0,0,0,0,33841,7.25,-13,54,54,0,1
0,-0.59,0,-0.66,2.19,11.02,-0.04,-0.09,0.34,0,0,0,0,12.71,5.37,-59.6,0,0,0,0,0,0,26.75,28.85,1,1,0,0,0,0,0,33926,7.25,-12,55,55,0,1
0,-1.64,0,-0.55,2.15,8.46,-0.34,0.09,-0.21,0,0,0,0,12.72,4.87,-59.51,0,0,0,0,0,0,26.84,28.84,1,1,0,0,0,0,0,34004,7.25,-12,56,56,0,1
0,-2.42,0,-0.9,1.85,9.85,-0.43,0.11,0.19,0,0,0,0,11.18,5.28,-59.21,0,0,0,0,0,0,26.91,28.85,1,1,0,0,0,0,0,34086,7.24,-11,57,57,0,1
0,-2.98,0,-1.07,1.71,9.22,-0.15,0.07,0.71,0,0,0,0,9.26,6.26,-57.11,0,0,0,0,0,0,26.96,28.86,1,1,0,0,0,0,0,34165,7.21,-12,58,58,0,1
0,-3.43,0,-1.86,1.13,9.32,0.22,-0.06,0.7,0,0,0,0,8.44,8.29,-53.37,0,0,0,0,0,0,26.99,28.86,1,1,0,0,0,0,0,34252,7.25,-14,59,59,0,1
0,-3.76,0,-1.92,2.07,9.98,0.73,-0.62,0.56,0,0,0,0,11.28,7.86,-50.92,0,0,0,0,0,0,27.02,28.86,1,1,0,0,0,0,0,34334,7.25,-14,60,60,0,1
0,-2.74,0,0,3.08,9.67,0.73,-0.87,0.53,0,0,0,0,15.73,4.37,-48.2,0,0,0,0,0,0,26.89,28.86,1,1,0,0,0,0,0,34416,7.25,-14,61,61,0,1
0,-2.18,0,0.56,4.13,8.6,0.37,-0.63,0.52,0,0,0,0,20.01,-0.51,-45.2,0,0,0,0,0,0,26.88,28.86,1,1,0,0,0,0,0,34498,7.25,-14,62,62,0,1
0,-1.7,0,1.39,4.08,9.25,-0.13,-0.05,0.07,0,0,0,0,22.35,-4.57,-44.26,0,0,0,0,0,0,26.85,28.86,1,1,0,0,0,0,0,34580,7.25,-13,63,63,0,1
0,-1.28,0,0.67,2.96,8.71,-0.52,0.5,0.65,0,0,0,0,20.34,-4.47,-42.82,0,0,0,0,0,0,26.82,28.85,1,1,0,0,0,0,0,34659,7.3,-14,64,64,0,1
0,-1.16,0,0.41,1.63,9.46,-0.71,0.79,0.23,0,0,0,0,14.54,-0.23,-38.84,0,0,0,0,0,0,26.82,28.88,1,1,0,0,0,0,0,34746,7.25,-16,65,65,0,1
0,-0.95,0,-1.21,1.41,10.09,-0.33,0.38,0.19,0,0,0,0,12.38,3.4,-40.35,0,0,0,0,0,0,26.8,28.86,1,1,0,0,0,0,0,34828,7.25,-16,66,66,0,1
0,-0.62,0,-0.96,3.44,9.05,-0.12,0.12,-0.14,0,0,0,0,10.26,6.79,-39.98,0,0,0,0,0,0,26.77,28.88,1,1,0,0,0,0,0,34914,7.26,-16,67,67,0,1
0,-0.47,0,-1.91,2.24,9.77,0.02,-0.16,0.07,0,0,0,0,10.76,7.93,-39.11,0,0,0,0,0,0,26.75,28.86,1,1,0,0,0,0,0,34991,7.24,-16,68,68,0,1
0,-0.32,0,-1.09,1.31,9.63,-0.19,-0.3,-0.11,0,0,0,0,11.15,7.31,-39.68,0,0,0,0,0,0,26.74,28.87,1,1,0,0,0,0,0,35073,7.27,-14,69,69,0,1
0,0.23,0,-0.91,1.66,9.89,-0.32,-0.24,-0.07,0,0,0,0,9.47,6.45,-39.62,0,0,0,0,0,0,26.7,28.87,1,1,0,0,0,0,0,35152,7.25,-13,70,70,0,1
0,0.15,0,-0.8,0.98,9.34,-0.39,-0.22,-0.1,0,0,0,0,7.09,5.07,-40.17,0,0,0,0,0,0,26.71,28.86,1,1,0,0,0,0,0,35239,7.24,-11,71,71,0,1
0,0,0,-0.82,0.07,10.01,-0.44,-0.23,-0.23,0,0,0,0,3.8,4.24,-40.58,0,0,0,0,0,0,26.72,28.88,1,1,0,0,0,0,0,35321,7.23,-11,72,72,0,1
0,-0.02,0,-0.56,0.22,9.97,-0.23,-0.33,-0.29,0,0,0,0,1.3,3.39,-42.23,0,0,0,0,0,0,26.73,28.89,1,1,0,0,0,0,0,35403,7.29,-11,73,73,0,1
0,-0.86,0,-0.69,0,9.66,0.03,-0.31,-0.65,0,0,0,0,1.1,2.41,-44.23,0,0,0,0,0,0,26.79,28.88,1,1,0,0,0,0,0,35485,7.25,-11,74,74,0,1
0,-1.84,0,-0.33,0.21,9.36,-0.1,-0.15,-0.73,0,0,0,0,0.92,1.84,-47.96,0,0,0,0,0,0,26.88,28.88,1,1,0,0,0,0,0,35564,7.26,-11,75,75,0,1
0,-2.5,0,-0.66,1.19,8.99,-0.45,-0.07,-0.54,0,0,0,0,0.61,1.94,-50.64,0,0,0,0,0,0,26.94,28.88,1,1,0,0,0,0,0,35651,7.29,-10,76,76,0,1
0,-3.04,0,-0.28,0.11,8.59,-0.31,-0.23,-0.71,0,0,0,0,1.54,2.75,-53.47,0,0,0,0,0,0,26.98,28.89,1,1,0,0,0,0,0,35733,7.25,-10,77,77,0,1
0,-3.43,0,0.18,0.02,9.97,-0.74,-0.57,-1.58,0,0,0,0,-2.28,1.88,-59.01,0,0,0,0,0,0,27.02,28.89,1,1,0,0,0,0,0,35815,7.29,-11,78,78,0,1
0,-2.92,0,-0.34,-1.4,9.39,-0.43,-0.71,-0.34,0,0,0,0,-4.71,-2.66,-61.07,0,0,0,0,0,0,26.98,28.89,1,1,0,0,0,0,0,35901,7.25,-11,79,79,0,1
0,-2.32,0,0.57,-2.21,9.19,-0.03,-0.38,-0.18,0,0,0,0,-7.74,-4.25,-63.07,0,0,0,0,0,0,26.85,28.88,1,1,0,0,0,0,0,35978,7.25,-12,80,80,0,1
0,-1.33,0,1.36,-2.21,9.23,0.58,-0.16,-0.44,0,0,0,0,-9.11,-6.16,-64.42,0,0,0,0,0,0,26.82,28.89,1,1,0,0,0,0,0,36057,7.25,-12,81,81,0,1
0,-0.73,0,1.43,-0.31,9.13,0.75,0.17,0.46,0,0,0,0,-5.85,-7.72,-64.57,0,0,0,0,0,0,26.8,28.88,1,1,0,0,0,0,0,36144,7.26,-11,82,82,0,1
0,0,0,0.59,0.83,9.18,0.17,0.53,0.28,0,0,0,0,-0.47,-5.27,-62.31,0,0,0,0,0,0,26.74,28.88,1,1,0,0,0,0,0,36226,7.24,-11,83,83,0,1
0,0.18,0,0.15,0.73,10.69,-0.29,0.63,-0.06,0,0,0,0,1.57,-1,-62.48,0,0,0,0,0,0,26.72,28.9,1,1,0,0,0,0,0,36308,7.24,-9,84,84,0,1
0,0.33,0,-1.05,-1.03,8.73,-0.34,0.48,0.01,0,0,0,0,-1,2.9,-62.54,0,0,0,0,0,0,26.71,28.9,1,1,0,0,0,0,0,36390,7.25,-7,85,85,0,1
0,0.21,0,-2.37,-1.39,8.66,-0.19,0.22,0.37,0,0,0,0,-5.6,7.67,-61.1,0,0,0,0,0,0,26.72,28.89,1,1,0,0,0,0,0,36472,7.24,-7,86,86,0,1
0,0.24,0,-2.22,-0.96,10.12,0.06,-0.13,0.22,0,0,0,0,-6.37,10.47,-60.04,0,0,0,0,0,0,26.72,28.9,1,1,0,0,0,0,0,36551,7.24,-7,87,87,0,1
0,0.24,0,-1.35,-0.46,9.62,0.22,-0.4,0.09,0,0,0,0,-4.45,8.74,-59.18,0,0,0,0,0,0,26.72,28.91,1,1,0,0,0,0,0,36638,7.25,-8,88,88,0,1
0,0.21,0,-0.89,-0.46,9.33,0.02,-0.27,0.33,0,0,0,0,-3.39,6.32,-58.44,0,0,0,0,0,0,26.72,28.89,1,1,0,0,0,0,0,36720,7.29,-8,89,89,0,1
0,0.57,0,-1.31,-0.33,9.68,-0.1,-0.13,0.3,0,0,0,0,-3.15,5.82,-56.86,0,0,0,0,0,0,26.69,28.91,1,1,0,0,0,0,0,36802,7.25,-7,90,90,0,1
0,0.66,0,-1,-0.72,9.73,-0.07,-0.17,0.2,0,0,0,0,-3.39,5.7,-55.95,0,0,0,0,0,0,26.69,28.92,1,1,0,0,0,0,0,36887,7.27,-7,91,91,0,1
0,-0.4,0,-1.09,-0.8,9.54,-0.05,-0.16,0.1,0,0,0,0,-4.27,5.44,-55.19,0,0,0,0,0,0,26.78,28.9,1,1,0,0,0,0,0,36962,7.25,-7,92,92,0,1
0,-0.34,0,-1.03,-0.77,9.33,0,-0.09,0.28,0,0,0,0,-4.76,5.16,-54.2,0,0,0,0,0,0,26.78,28.9,1,1,0,0,0,0,0,37049,7.26,-7,93,93,0,1
0,-1.42,0,-1.18,-0.92,9.57,0,-0.06,0.35,0,0,0,0,-4.84,5.82,-52.81,0,0,0,0,0,0,26.87,28.91,1,1,0,0,0,0,0,37131,7.25,-8,94,94,0,1
0,-2.23,0,-1.43,-0.81,9.73,0.08,-0.16,0.29,0,0,0,0,-4.94,6.56,-51.18,0,0,0,0,0,0,26.93,28.91,1,1,0,0,0,0,0,37213,7.22,-8,95,95,0,1
0,-2.73,0,-1.1,-0.73,9.56,0.19,-0.18,0.09,0,0,0,0,-4.08,6.59,-50.43,0,0,0,0,0,0,26.98,28.91,1,1,0,0,0,0,0,37295,7.24,-9,96,96,0,1
0,-3.15,0,-1.05,-0.57,9.39,0.14,-0.18,0.19,0,0,0,0,-3.33,5.91,-49.73,0,0,0,0,0,0,27.02,28.92,1,1,0,0,0,0,0,37377,7.24,-9,97,97,0,1
0,-2.85,0,-1.01,-0.22,9.66,0,-0.25,0.3,0,0,0,0,-2.63,5.33,-48.42,0,0,0,0,0,0,26.99,28.94,1,1,0,0,0,0,0,37456,7.25,-9,98,98,0,1
0,-1.9,0,-0.88,-0.33,9.71,-0.19,-0.26,0.28,0,0,0,0,-2.49,4.58,-46.98,0,0,0,0,0,0,26.9,28.9,1,1,0,0,0,0,0,37543,7.25,-7,99,99,0,1
0,-1.63,0,-0.8,-0.79,9.46,-0.31,-0.1,0.14,0,0,0,0,-3.87,4.45,-46.1,0,0,0,0,0,0,26.88,28.94,1,1,0,0,0,0,0,37625,7.25,-7,100,100,0,1
0,-1.42,0,-0.67,-1.3,9.82,-0.15,-0.06,0.19,0,0,0,0,-5.97,4.02,-45.32,0,0,0,0,0,0,26.87,28.93,1,1,0,0,0,0,0,37707,7.26,-7,101,101,0,1
0,-1.3,0,-1.03,-1.62,9.08,0.21,0.04,0.24,0,0,0,0,-7.34,4.76,-44.31,0,0,0,0,0,0,26.85,28.93,1,1,0,0,0,0,0,37789,7.25,-7,102,102,0,1
0,-1.27,0,-1.32,-0.79,9.41,0.22,0.13,0.11,0,0,0,0,-6.31,6.59,-43.29,0,0,0,0,0,0,26.85,28.93,1,1,0,0,0,0,0,37871,7.24,-7,103,103,0,1
0,-1,0,-1.73,-0.46,9.68,0.01,0.02,0.09,0,0,0,0,-4.7,7.86,-42.54,0,0,0,0,0,0,26.84,28.94,1,1,0,0,0,0,0,37954,7.25,-7,104,104,0,1
0,-0.85,0,-1.85,-0.58,9.73,-0.07,-0.09,0.05,0,0,0,0,-4.14,8.82,-42.09,0,0,0,0,0,0,26.82,28.94,1,1,0,0,0,0,0,38036,7.24,-7,105,105,0,1
0,-0.7,0,-1.78,-1.05,9.41,-0.04,-0.15,0.02,0,0,0,0,-4.84,9.22,-41.9,0,0,0,0,0,0,26.81,28.93,1,1,0,0,0,0,0,38118,7.22,-7,106,106,0,1
0,-0.52,0,-1.7,-1.05,9.58,0.01,-0.24,0.07,0,0,0,0,-5.67,9.07,-41.75,0,0,0,0,0,0,26.8,28.94,1,1,0,0,0,0,0,38200,7.24,-7,107,107,0,1
0,-0.67,0,-1.47,-0.93,9.43,0.09,-0.28,0.05,0,0,0,0,-5.59,8.34,-41.48,0,0,0,0,0,0,26.81,28.94,1,1,0,0,0,0,0,38282,7.26,-7,108,108,0,1
0,-0.64,0,-1.3,-0.83,9.6,0.11,-0.28,0.02,0,0,0,0,-5.06,7.23,-41.24,0,0,0,0,0,0,26.81,28.93,1,1,0,0,0,0,0,38361,7.25,-8,109,109,0,1
0,-0.64,0,-1.11,-0.76,9.59,0.11,-0.23,0,0,0,0,0,-4.54,6.18,-41.24,0,0,0,0,0,0,26.81,28.95,1,1,0,0,0,0,0,38448,7.25,-8,110,110,0,1
0,-1.15,0,-1.05,-0.67,9.55,0.09,-0.15,-0.03,0,0,0,0,-4,5.66,-41.4,0,0,0,0,0,0,26.86,28.94,1,1,0,0,0,0,0,38530,7.26,-8,111,111,0,1
0,-1.92,0,-1.05,-0.59,9.63,0.06,-0.1,-0.05,0,0,0,0,-3.61,5.55,-41.64,0,0,0,0,0,0,26.93,28.94,1,1,0,0,0,0,0,38612,7.24,-8,112,112,0,1
0,-2.55,0,-1.12,-0.58,9.59,0.05,-0.1,0,0,0,0,0,-3.45,5.64,-41.79,0,0,0,0,0,0,26.98,28.95,1,1,0,0,0,0,0,38694,7.24,-9,113,113,0,1
0,-3,0,-1.17,-0.55,9.61,0.02,-0.11,0.01,0,0,0,0,-3.31,5.93,-41.78,0,0,0,0,0,0,27.02,28.95,1,1,0,0,0,0,0,38776,7.25,-8,114,114,0,1
0,-3.39,0,-1.19,-0.6,9.54,0,-0.11,0,0,0,0,0,-3.33,6.02,-41.74,0,0,0,0,0,0,27.05,28.94,1,1,0,0,0,0,0,38855,7.26,-8,115,115,0,1
0,-3.42,0,-1.22,-0.65,9.59,0.01,-0.11,0.02,0,0,0,0,-3.58,6.12,-41.7,0,0,0,0,0,0,27.05,28.96,1,1,0,0,0,0,0,38945,7.25,-8,116,116,0,1
0,-3.27,0,-1.26,-0.61,9.55,0.01,-0.13,0,0,0,0,0,-3.64,6.3,-41.62,0,0,0,0,0,0,27,28.96,1,1,0,0,0,0,0,39023,7.24,-8,117,117,0,1
0,-2.37,0,-1.1,-0.54,9.63,0,-0.15,0.05,0,0,0,0,-3.5,6.18,-41.52,0,0,0,0,0,0,26.97,28.95,1,1,0,0,0,0,0,39105,7.22,-8,118,118,0,1
0,-2.19,0,-1.09,-0.62,9.63,-0.05,-0.18,0.06,0,0,0,0,-3.55,5.79,-41.23,0,0,0,0,0,0,26.95,28.96,1,1,0,0,0,0,0,39187,7.24,-8,119,119,0,1
0,-1.95,0,-1.11,-0.84,9.67,-0.1,-0.17,0.04,0,0,0,0,-4.27,5.44,-40.95,0,0,0,0,0,0,26.93,28.96,1,1,0,0,0,0,0,39266,7.25,-8,120,120,0,1
0,-1.74,0,-1.06,-0.95,9.43,-0.08,-0.16,0.03,0,0,0,0,-5.11,5.35,-40.75,0,0,0,0,0,0,26.92,28.95,1,1,0,0,0,0,0,39353,7.25,-8,121,121,0,1
0,-1.57,0,-1.05,-0.95,9.48,-0.02,-0.13,0.03,0,0,0,0,-5.53,5.23,-40.55,0,0,0,0,0,0,26.9,28.95,1,1,0,0,0,0,0,39435,7.24,-8,122,122,0,1
0,-1.36,0,-1.11,-1.01,9.48,0.01,-0.06,0.01,0,0,0,0,-5.71,5.42,-40.48,0,0,0,0,0,0,26.87,28.96,1,1,0,0,0,0,0,39517,7.25,-8,123,123,0,1
0,-1.33,0,-1.17,-1.02,9.56,0.06,-0.04,0,0,0,0,0,-5.73,5.98,-40.48,0,0,0,0,0,0,26.87,28.97,1,1,0,0,0,0,0,39599,7.24,-8,124,124,0,1
0,-1.36,0,-1.18,-0.9,9.54,0.09,-0.08,-0.01,0,0,0,0,-5.39,6.33,-40.49,0,0,0,0,0,0,26.88,28.97,1,1,0,0,0,0,0,39681,7.25,-9,125,125,0,1
0,-1.18,0,-1.27,-0.78,9.6,0.06,-0.12,0,0,0,0,0,-4.87,6.39,-40.51,0,0,0,0,0,0,26.87,28.96,1,1,0,0,0,0,0,39760,7.25,-8,126,126,0,1
0,-1.15,0,-1.2,-0.79,9.59,0.01,-0.13,0.01,0,0,0,0,-4.61,6.25,-40.51,0,0,0,0,0,0,26.86,28.97,1,1,0,0,0,0,0,39847,7.25,-8,127,127,0,1
0,-1.06,0,-1.22,-0.81,9.52,-0.02,-0.12,0,0,0,0,0,-4.72,6.19,-40.46,0,0,0,0,0,0,26.86,28.95,1,1,0,0,0,0,0,39933,7.25,-8,128,128,0,1
